type;ident;lat;long;y_proj;x_proj;Ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.21-1;-16.46586096;-71.49662967;-1949438.938;2841945.778;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-2; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-2;-16.46769095;-71.49788377;-1949638.034;2841779.587;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-2;-16.46782001;-71.49690881;-1949665.549;2841888.412;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-2;-16.46722172;-71.49686464;-1949595.822;2841901.275;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-2;-16.4671411;-71.49782822;-1949574.142;2841793.104;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-3; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-3;-16.46748632;-71.49918347;-1949597.529;2841634.943;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-3;-16.46766307;-71.49800248;-1949633.254;2841766.497;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-3;-16.46712828;-71.49794174;-1949571.198;2841780.404;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-3;-16.46699001;-71.49911776;-1949540.056;2841648.909;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-4; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-4;-16.46710061;-71.50086966;-1949530.856;2841448.867;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-4;-16.46730351;-71.50015134;-1949563.792;2841527.63;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-4;-16.46745299;-71.49927872;-1949592.406;2841624.585;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-4;-16.46699106;-71.49923704;-1949538.668;2841635.374;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-4;-16.46684918;-71.50083827;-1949501.717;2841455.726;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-5;-16.46622009;-71.50376138;-1949390.791;2841132.634;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.46624918;-71.50350753;-1949397.423;2841161.027;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.4665282;-71.5025817;-1949441.926;2841262.312;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.46679909;-71.50181695;-1949483.436;2841345.445;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.46711983;-71.50096538;-1949531.902;2841437.765;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.46647402;-71.50092452;-1949456.551;2841450.875;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.46611101;-71.50121284;-1949410.254;2841422.956;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-5;-16.4658643;-71.50373558;-1949349.321;2841140.228;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-7; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-7;-16.46674722;-71.50083465;-1949489.785;2841457.475;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-7;-16.46690696;-71.49924795;-1949528.65;2841635.242;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-7;-16.46628794;-71.49915752;-1949457.075;2841653.618;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-7;-16.46620563;-71.50037843;-1949431.939;2841516.3;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-7;-16.46647827;-71.50081378;-1949458.453;2841463.371;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-8; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.21-8;-16.46692238;-71.49911999;-1949532.082;2841649.544;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-8;-16.46703914;-71.49792486;-1949560.94;2841783.488;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-8;-16.46644682;-71.49785577;-1949492.23;2841799.097;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.21-8;-16.46630974;-71.49906243;-1949460.84;2841664.112;C;False; ; ;0; ; ; ; ; ; 
