city;type;lat;long;y_proj;x_proj
arequipa;national;-16.41584;-71.46787;-1943926.022;2845863.125
arequipa;national;-16.41586;-71.46803;-1943926.347;2845844.716
arequipa;national;-16.41587;-71.46819;-1943925.497;2845826.439
arequipa;national;-16.41587;-71.46836;-1943923.346;2845807.158
arequipa;national;-16.41586;-71.46852;-1943920.146;2845789.143
arequipa;national;-16.41583;-71.46869;-1943914.469;2845770.256
arequipa;national;-16.41581;-71.46885;-1943910.094;2845752.371
arequipa;national;-16.41581;-71.46902;-1943907.942;2845733.091
arequipa;national;-16.41583;-71.46918;-1943908.267;2845714.682
arequipa;national;-16.41587;-71.46933;-1943911.069;2845697.146
arequipa;national;-16.4159;-71.46947;-1943912.823;2845680.874
arequipa;national;-16.41593;-71.46962;-1943914.449;2845663.469
arequipa;national;-16.41594;-71.46976;-1943913.853;2845647.46
arequipa;national;-16.41595;-71.46989;-1943913.382;2845632.585
arequipa;national;-16.41594;-71.47;-1943910.815;2845620.24
arequipa;national;-16.41591;-71.47009;-1943906.151;2845610.427
arequipa;national;-16.41585;-71.47016;-1943898.215;2845603.274
arequipa;national;-16.41578;-71.4702;-1943889.483;2845599.656
arequipa;national;-16.41569;-71.4702;-1943878.908;2845600.836
arequipa;national;-16.41561;-71.47016;-1943870.014;2845606.421
arequipa;national;-16.41555;-71.47008;-1943863.976;2845616.281
arequipa;national;-16.41551;-71.46999;-1943860.415;2845627.013
arequipa;national;-16.41547;-71.46989;-1943856.98;2845638.879
arequipa;national;-16.41543;-71.46979;-1943853.545;2845650.744
arequipa;national;-16.41539;-71.46968;-1943850.237;2845663.744
arequipa;national;-16.41535;-71.46956;-1943847.056;2845677.879
arequipa;national;-16.41531;-71.46944;-1943843.874;2845692.013
arequipa;national;-16.41529707;-71.46940638;-1943842.78;2845695.996
arequipa;national; ; ;-1.516416327;20763369.87
arequipa;national;-16.42188;-71.49833;-1944250.441;2842329.71
arequipa;national;-16.42192;-71.49826;-1944256.025;2842337.123
arequipa;national;-16.42197;-71.49817;-1944263.037;2842346.674
arequipa;national;-16.42202;-71.49808;-1944270.048;2842356.224
arequipa;national;-16.42206;-71.498;-1944275.759;2842364.771
arequipa;national;-16.4221;-71.4979;-1944281.722;2842375.587
arequipa;national;-16.42213;-71.49781;-1944286.384;2842385.399
arequipa;national;-16.42215;-71.49771;-1944289.998;2842396.476
arequipa;national;-16.42216;-71.4976;-1944292.563;2842408.818
arequipa;national;-16.42217;-71.49749;-1944295.129;2842421.161
arequipa;national;-16.42217;-71.49738;-1944296.519;2842433.634
arequipa;national;-16.42218;-71.49727;-1944299.084;2842445.976
arequipa;national;-16.42218;-71.49716;-1944300.475;2842458.449
arequipa;national;-16.42218;-71.49705;-1944301.865;2842470.922
arequipa;national;-16.42219;-71.49696;-1944304.177;2842480.996
arequipa;national;-16.42219;-71.49687;-1944305.315;2842491.202
arequipa;national;-16.42219;-71.49679;-1944306.326;2842500.273
arequipa;national;-16.42219;-71.49672;-1944307.211;2842508.21
arequipa;national;-16.42219;-71.49666;-1944307.97;2842515.014
arequipa;national;-16.42219;-71.49661;-1944308.602;2842520.683
arequipa;national;-16.42219;-71.49658;-1944308.981;2842524.085
arequipa;national;-16.42219;-71.4965;-1944309.992;2842533.157
arequipa;national;-16.4222;-71.49649;-1944311.293;2842534.16
arequipa;national;-16.4222;-71.49646;-1944311.673;2842537.561
arequipa;national;-16.4222;-71.49642;-1944312.178;2842542.097
arequipa;national;-16.4222;-71.49637;-1944312.81;2842547.767
arequipa;national;-16.4222;-71.49631;-1944313.569;2842554.57
arequipa;national;-16.42221;-71.49625;-1944315.502;2842561.243
arequipa;national;-16.42221;-71.49619;-1944316.26;2842568.046
arequipa;national;-16.42222;-71.49611;-1944318.446;2842576.987
arequipa;national;-16.42224;-71.49601;-1944322.06;2842588.064
arequipa;national;-16.42226;-71.49592;-1944325.548;2842598.007
arequipa;national;-16.42228;-71.49583;-1944329.035;2842607.951
arequipa;national;-16.42231;-71.49574;-1944333.697;2842617.763
arequipa;national;-16.42235;-71.49565;-1944339.535;2842627.445
arequipa;national;-16.42238;-71.49556;-1944344.197;2842637.257
arequipa;national;-16.42243;-71.49546;-1944351.335;2842647.941
arequipa;national;-16.42247;-71.49536;-1944357.299;2842658.757
arequipa;national;-16.42252;-71.49525;-1944364.564;2842670.575
arequipa;national;-16.42257;-71.49515;-1944371.703;2842681.259
arequipa;national;-16.42261;-71.49503;-1944377.919;2842694.343
arequipa;national;-16.42266;-71.49492;-1944385.184;2842706.161
arequipa;national;-16.4227;-71.49481;-1944391.274;2842718.11
arequipa;national;-16.42275;-71.4947;-1944398.539;2842729.928
arequipa;national;-16.42278;-71.49459;-1944403.454;2842742.009
arequipa;national;-16.42281;-71.49447;-1944408.496;2842755.223
arequipa;national;-16.42284;-71.49436;-1944413.411;2842767.303
arequipa;national;-16.42286;-71.49424;-1944417.278;2842780.648
arequipa;national;-16.42288;-71.49411;-1944421.272;2842795.127
arequipa;national;-16.4229;-71.49399;-1944425.138;2842808.473
arequipa;national;-16.42292;-71.49387;-1944429.005;2842821.818
arequipa;national;-16.42294;-71.49374;-1944432.999;2842836.297
arequipa;national;-16.42295;-71.49362;-1944435.691;2842849.773
arequipa;national;-16.42296;-71.4935;-1944438.383;2842863.249
arequipa;national;-16.42295;-71.49338;-1944438.725;2842876.988
arequipa;national;-16.42292;-71.49326;-1944436.718;2842890.988
arequipa;national;-16.42288;-71.49314;-1944433.535;2842905.119
arequipa;national;-16.42282;-71.49302;-1944428.003;2842919.512
arequipa;national;-16.42277;-71.49289;-1944423.772;2842934.909
arequipa;national;-16.42271;-71.49275;-1944418.493;2842951.57
arequipa;national;-16.42265;-71.49262;-1944413.088;2842967.097
arequipa;national;-16.42259;-71.49249;-1944407.682;2842982.624
arequipa;national;-16.42252;-71.49235;-1944401.228;2842999.417
arequipa;national;-16.42245;-71.49222;-1944394.647;2843015.075
arequipa;national;-16.42237;-71.4921;-1944386.765;2843029.73
arequipa;national;-16.42228;-71.49197;-1944377.835;2843045.651
arequipa;national;-16.4222;-71.49185;-1944369.953;2843060.306
arequipa;national;-16.42211;-71.49172;-1944361.023;2843076.227
arequipa;national;-16.42203;-71.4916;-1944353.141;2843090.882
arequipa;national;-16.42195;-71.49149;-1944345.133;2843104.404
arequipa;national;-16.42187;-71.49138;-1944337.124;2843117.925
arequipa;national;-16.4218;-71.49129;-1944330.038;2843129.048
arequipa;national;-16.42173;-71.4912;-1944322.952;2843140.171
arequipa;national;-16.42166;-71.49113;-1944315.612;2843149.025
arequipa;national;-16.42158;-71.49107;-1944306.972;2843156.877
arequipa;national;-16.42149;-71.49103;-1944296.903;2843162.592
arequipa;national;-16.4214;-71.491;-1944286.709;2843167.173
arequipa;national;-16.42131;-71.49098;-1944276.387;2843170.62
arequipa;national;-16.42122;-71.49098;-1944265.813;2843171.799
arequipa;national;-16.42113;-71.49097;-1944255.366;2843174.112
arequipa;national;-16.42102;-71.49097;-1944242.442;2843175.553
arequipa;national;-16.42092;-71.49096;-1944230.819;2843177.997
arequipa;national;-16.42081;-71.49095;-1944218.022;2843180.572
arequipa;national;-16.42069;-71.49095;-1944203.923;2843182.144
arequipa;national;-16.42056;-71.49095;-1944188.649;2843183.847
arequipa;national;-16.42042;-71.49095;-1944172.2;2843185.681
arequipa;national;-16.42027;-71.49094;-1944154.703;2843188.78
arequipa;national;-16.42013;-71.49092;-1944138.507;2843192.882
arequipa;national;-16.41999;-71.49087;-1944122.691;2843200.386
arequipa;national;-16.41987;-71.49081;-1944109.351;2843208.761
arequipa;national;-16.41977;-71.49072;-1944098.739;2843220.277
arequipa;national;-16.4197;-71.49061;-1944091.906;2843233.668
arequipa;national;-16.41965;-71.49049;-1944087.549;2843247.931
arequipa;national;-16.41963;-71.49035;-1944086.969;2843264.068
arequipa;national;-16.41963;-71.49021;-1944088.739;2843279.944
arequipa;national;-16.41964;-71.49005;-1944091.937;2843297.957
arequipa;national;-16.41965;-71.48989;-1944095.135;2843315.969
arequipa;national;-16.41965;-71.48973;-1944097.158;2843334.113
arequipa;national;-16.41966;-71.48958;-1944100.229;2843350.992
arequipa;national;-16.41966;-71.48942;-1944102.252;2843369.136
arequipa;national;-16.41967;-71.48926;-1944105.45;2843387.149
arequipa;national;-16.41968;-71.4891;-1944108.648;2843405.161
arequipa;national;-16.41969;-71.48894;-1944111.846;2843423.174
arequipa;national;-16.4197;-71.48877;-1944115.17;2843442.321
arequipa;national;-16.41969;-71.48861;-1944116.019;2843460.596
arequipa;national;-16.41968;-71.48844;-1944116.993;2843480.005
arequipa;national;-16.41965;-71.48827;-1944115.618;2843499.676
arequipa;national;-16.4196;-71.48811;-1944111.767;2843518.475
arequipa;national;-16.41954;-71.48795;-1944106.74;2843537.405
arequipa;national;-16.41946;-71.4878;-1944099.238;2843555.463
arequipa;national;-16.41937;-71.48766;-1944090.434;2843572.518
arequipa;national;-16.41928;-71.48752;-1944081.63;2843589.573
arequipa;national;-16.41917;-71.4874;-1944070.223;2843604.622
arequipa;national;-16.41905;-71.48728;-1944057.641;2843619.802
arequipa;national;-16.41894;-71.48716;-1944046.234;2843634.852
arequipa;national;-16.41882;-71.48705;-1944033.526;2843648.898
arequipa;national;-16.41871;-71.48695;-1944021.866;2843661.679
arequipa;national;-16.41859;-71.48684;-1944009.158;2843675.725
arequipa;national;-16.41848;-71.48673;-1943997.625;2843689.641
arequipa;national;-16.41838;-71.48661;-1943987.393;2843704.559
arequipa;national;-16.41827;-71.4865;-1943975.859;2843718.474
arequipa;national;-16.41817;-71.4864;-1943965.374;2843731.125
arequipa;national;-16.41809;-71.48631;-1943957.113;2843742.379
arequipa;national;-16.41801;-71.48623;-1943948.725;2843752.499
arequipa;national;-16.41796;-71.48617;-1943943.609;2843759.958
arequipa;national;-16.41791;-71.48613;-1943938.24;2843765.149
arequipa;national;-16.41787;-71.48609;-1943934.046;2843770.21
arequipa;national;-16.41783;-71.48604;-1943929.979;2843776.404
arequipa;national;-16.41778;-71.486;-1943924.61;2843781.595
arequipa;national;-16.41772;-71.48594;-1943918.319;2843789.185
arequipa;national;-16.41766;-71.48587;-1943912.154;2843797.909
arequipa;national;-16.41758;-71.4858;-1943903.64;2843806.896
arequipa;national;-16.41751;-71.48572;-1943896.427;2843816.885
arequipa;national;-16.41743;-71.48565;-1943887.913;2843825.871
arequipa;national;-16.41735;-71.48557;-1943879.525;2843835.992
arequipa;national;-16.41727;-71.48549;-1943871.137;2843846.112
arequipa;national;-16.41718;-71.4854;-1943861.7;2843857.497
arequipa;national;-16.4171;-71.48532;-1943853.312;2843867.618
arequipa;national;-16.41704;-71.48525;-1943847.148;2843876.342
arequipa;national;-16.417;-71.48521;-1943842.954;2843881.402
arequipa;national;-16.41697;-71.48518;-1943839.808;2843885.197
arequipa;national;-16.41694;-71.48516;-1943836.537;2843887.859
arequipa;national;-16.41692;-71.48513;-1943834.566;2843891.523
arequipa;national;-16.41689;-71.4851;-1943831.421;2843895.318
arequipa;national;-16.41686;-71.48507;-1943828.275;2843899.113
arequipa;national;-16.41682;-71.48503;-1943824.081;2843904.173
arequipa;national;-16.41679;-71.48499;-1943821.062;2843909.102
arequipa;national;-16.41675;-71.48495;-1943816.868;2843914.163
arequipa;national;-16.41671;-71.48489;-1943812.927;2843921.491
arequipa;national;-16.41666;-71.48483;-1943807.811;2843928.95
arequipa;national;-16.41662;-71.48475;-1943804.123;2843938.546
arequipa;national;-16.41657;-71.48465;-1943799.512;2843950.542
arequipa;national;-16.41652;-71.48454;-1943795.029;2843963.671
arequipa;national;-16.41649;-71.48443;-1943792.895;2843976.539
arequipa;national;-16.41645;-71.48432;-1943789.586;2843989.538
arequipa;national;-16.41642;-71.48421;-1943787.452;2844002.405
arequipa;national;-16.41638;-71.48409;-1943784.27;2844016.538
arequipa;national;-16.41635;-71.48399;-1943782.01;2844028.271
arequipa;national;-16.41631;-71.4839;-1943778.448;2844039.002
arequipa;national;-16.41628;-71.48381;-1943776.061;2844049.601
arequipa;national;-16.41626;-71.48371;-1943774.976;2844061.204
arequipa;national;-16.41624;-71.48362;-1943773.764;2844071.672
arequipa;national;-16.41622;-71.48351;-1943772.805;2844084.409
arequipa;national;-16.41619;-71.48341;-1943770.545;2844096.142
arequipa;national;-16.41616;-71.4833;-1943768.411;2844109.01
arequipa;national;-16.41613;-71.48319;-1943766.277;2844121.878
arequipa;national;-16.4161;-71.48307;-1943764.27;2844135.879
arequipa;national;-16.41608;-71.48294;-1943763.564;2844150.884
arequipa;national;-16.41608;-71.48283;-1943764.955;2844163.359
arequipa;national;-16.41608;-71.48272;-1943766.346;2844175.833
arequipa;national;-16.41609;-71.48264;-1943768.533;2844184.775
arequipa;national;-16.4161;-71.48256;-1943770.719;2844193.716
arequipa;national;-16.41611;-71.4825;-1943772.653;2844200.389
arequipa;national;-16.41613;-71.48245;-1943775.635;2844205.798
arequipa;national;-16.41614;-71.48241;-1943777.316;2844210.203
arequipa;national;-16.41615;-71.48238;-1943778.871;2844213.474
arequipa;national;-16.41615;-71.48234;-1943779.376;2844218.01
arequipa;national;-16.41616;-71.4823;-1943781.057;2844222.415
arequipa;national;-16.41616;-71.48225;-1943781.69;2844228.086
arequipa;national;-16.41617;-71.48221;-1943783.37;2844232.491
arequipa;national;-16.41618;-71.48216;-1943785.178;2844238.03
arequipa;national;-16.4162;-71.4821;-1943788.286;2844244.573
arequipa;national;-16.41621;-71.48205;-1943790.094;2844250.112
arequipa;national;-16.41623;-71.482;-1943793.076;2844255.52
arequipa;national;-16.41624;-71.48195;-1943794.883;2844261.059
arequipa;national;-16.41625;-71.4819;-1943796.691;2844266.599
arequipa;national;-16.41626;-71.48185;-1943798.498;2844272.138
arequipa;national;-16.41628;-71.4818;-1943801.48;2844277.546
arequipa;national;-16.41629;-71.48175;-1943803.288;2844283.085
arequipa;national;-16.4163;-71.48169;-1943805.222;2844289.759
arequipa;national;-16.41632;-71.48163;-1943808.33;2844296.301
arequipa;national;-16.41633;-71.48157;-1943810.264;2844302.974
arequipa;national;-16.41634;-71.48151;-1943812.198;2844309.648
arequipa;national;-16.41636;-71.48144;-1943815.433;2844317.324
arequipa;national;-16.41637;-71.48138;-1943817.367;2844323.997
arequipa;national;-16.41639;-71.48134;-1943820.223;2844328.271
arequipa;national;-16.41639;-71.48131;-1943820.602;2844331.674
arequipa;national;-16.41641;-71.48125;-1943823.711;2844338.216
arequipa;national;-16.41642;-71.48121;-1943825.392;2844342.621
arequipa;national;-16.41643;-71.48118;-1943826.946;2844345.892
arequipa;national;-16.41644;-71.48115;-1943828.501;2844349.163
arequipa;national;-16.41645;-71.48111;-1943830.182;2844353.569
arequipa;national;-16.41646;-71.48107;-1943831.863;2844357.974
arequipa;national;-16.41647;-71.48102;-1943833.67;2844363.513
arequipa;national;-16.41648;-71.48098;-1943835.351;2844367.918
arequipa;national;-16.41649;-71.48093;-1943837.158;2844373.458
arequipa;national;-16.4165;-71.48088;-1943838.966;2844378.997
arequipa;national;-16.41652;-71.48083;-1943841.948;2844384.405
arequipa;national;-16.41653;-71.48078;-1943843.755;2844389.944
arequipa;national;-16.41654;-71.48073;-1943845.563;2844395.484
arequipa;national;-16.41656;-71.48068;-1943848.545;2844400.892
arequipa;national;-16.41657;-71.48062;-1943850.479;2844407.565
arequipa;national;-16.41659;-71.48056;-1943853.588;2844414.108
arequipa;national;-16.4166;-71.4805;-1943855.522;2844420.781
arequipa;national;-16.41661;-71.48044;-1943857.456;2844427.454
arequipa;national;-16.41662;-71.48037;-1943859.516;2844435.262
arequipa;national;-16.41664;-71.4803;-1943862.751;2844442.938
arequipa;national;-16.41664;-71.48022;-1943863.763;2844452.011
arequipa;national;-16.41664;-71.48015;-1943864.649;2844459.949
arequipa;national;-16.41664;-71.48007;-1943865.66;2844469.022
arequipa;national;-16.41664;-71.47998;-1943866.799;2844479.228
arequipa;national;-16.41664;-71.4799;-1943867.811;2844488.301
arequipa;national;-16.41663;-71.47982;-1943867.648;2844497.505
arequipa;national;-16.41663;-71.47974;-1943868.66;2844506.577
arequipa;national;-16.41664;-71.47966;-1943870.846;2844515.519
arequipa;national;-16.41664;-71.47958;-1943871.858;2844524.591
arequipa;national;-16.41664;-71.4795;-1943872.87;2844533.664
arequipa;national;-16.41664;-71.47942;-1943873.882;2844542.736
arequipa;national;-16.41664;-71.47933;-1943875.021;2844552.943
arequipa;national;-16.41664;-71.47925;-1943876.033;2844562.016
arequipa;national;-16.41664;-71.47917;-1943877.044;2844571.088
arequipa;national;-16.41664;-71.47909;-1943878.056;2844580.161
arequipa;national;-16.41663;-71.47901;-1943877.893;2844589.364
arequipa;national;-16.41663;-71.47894;-1943878.779;2844597.303
arequipa;national;-16.41663;-71.47886;-1943879.791;2844606.376
arequipa;national;-16.41663;-71.47878;-1943880.803;2844615.448
arequipa;national;-16.41663;-71.4787;-1943881.815;2844624.521
arequipa;national;-16.41663;-71.47862;-1943882.827;2844633.593
arequipa;national;-16.41663;-71.47855;-1943883.712;2844641.532
arequipa;national;-16.41663;-71.47849;-1943884.471;2844648.337
arequipa;national;-16.41663;-71.47842;-1943885.357;2844656.275
arequipa;national;-16.41663;-71.47836;-1943886.116;2844663.08
arequipa;national;-16.41663;-71.4783;-1943886.875;2844669.884
arequipa;national;-16.41663;-71.47824;-1943887.634;2844676.689
arequipa;national;-16.41663;-71.47818;-1943888.393;2844683.493
arequipa;national;-16.41663;-71.47812;-1943889.152;2844690.297
arequipa;national;-16.41663;-71.47805;-1943890.037;2844698.236
arequipa;national;-16.41663;-71.47798;-1943890.923;2844706.175
arequipa;national;-16.41662;-71.47792;-1943890.507;2844713.11
arequipa;national;-16.41662;-71.47785;-1943891.392;2844721.049
arequipa;national;-16.41662;-71.47778;-1943892.278;2844728.987
arequipa;national;-16.41663;-71.4777;-1943894.465;2844737.929
arequipa;national;-16.41663;-71.47763;-1943895.35;2844745.868
arequipa;national;-16.41662;-71.47756;-1943895.061;2844753.937
arequipa;national;-16.41662;-71.47749;-1943895.946;2844761.876
arequipa;national;-16.41662;-71.47741;-1943896.958;2844770.949
