ident;lat;long;y_proj;x_proj;ingreso_economico
1.18.11A-56;-16.4238263;-71.57094316;-1943563.145;2834072.318;A
1.18.11A-56;-16.42404155;-71.57087516;-1943589.28;2834077.218;A
1.18.11A-56;-16.42487073;-71.5709539;-1943685.664;2834057.478;A
1.18.11A-56;-16.42506757;-71.5709012;-1943709.444;2834060.884;A
1.18.11A-56;-16.42526194;-71.57082045;-1943733.288;2834067.5;A
1.18.11A-56;-16.4245697;-71.56974407;-1943665.543;2834198.53;A
1.18.11A-56;-16.4243652;-71.56974943;-1943641.46;2834200.59;A
1.18.11A-56;-16.4237324;-71.56948792;-1943570.438;2834238.485;A
1.18.11A-56;-16.42313408;-71.56919113;-1943503.909;2834279.928;A
1.18.11A-56;-16.42305869;-71.5693704;-1943492.798;2834260.593;A
1.18.11A-56;-16.42453674;-71.56998405;-1943658.652;2834171.76;A
1.18.11A-56;-16.42496048;-71.57066176;-1943699.882;2834089.419;A
1.18.11A-56;-16.4248793;-71.57074386;-1943689.315;2834081.173;A
1.18.11A-56;-16.42364329;-71.57066242;-1943545.188;2834106.525;A
1.18.11A-56;-16.42334674;-71.57027395;-1943515.252;2834154.423;A
1.18.11A-56;-16.42331568;-71.57020379;-1943512.487;2834162.781;A
1.18.11A-56;-16.42328681;-71.5695374;-1943517.486;2834238.689;A
1.18.11A-56;-16.42312047;-71.56948242;-1943498.644;2834247.09;A
1.18.11A-57; ; ;-1.516416327;20763369.87;A
1.18.11A-57;-16.42422905;-71.5703673;-1943617.692;2834132.335;A
1.18.11A-57;-16.42340906;-71.57001884;-1943525.782;2834182.526;A
1.18.11A-57;-16.42337291;-71.57003995;-1943521.271;2834180.605;A
1.18.11A-57;-16.42338572;-71.5701902;-1943520.884;2834163.407;A
1.18.11A-57;-16.42365192;-71.57059511;-1943547.049;2834114.042;A
1.18.11A-57;-16.42438888;-71.57062644;-1943633.2;2834100.878;A
1.18.11A-58; ; ;-1.516416327;20763369.87;A
1.18.11A-58;-16.42427214;-71.57030424;-1943623.547;2834138.92;A
1.18.11A-58;-16.42448989;-71.57066141;-1943644.622;2834095.597;A
1.18.11A-58;-16.42486522;-71.57067852;-1943688.485;2834088.762;A
1.18.11A-58;-16.42453181;-71.5701325;-1943656.203;2834154.999;A
1.18.11A-59; ; ;-1.516416327;20763369.87;A
1.18.11A-59;-16.42421447;-71.56994794;-1943621.259;2834180.056;A
1.18.11A-59;-16.42336464;-71.5695861;-1943526.013;2834232.153;A
1.18.11A-59;-16.42338686;-71.56993899;-1943524.18;2834191.866;A
1.18.11A-59;-16.42409603;-71.57023981;-1943603.676;2834148.52;A
1.18.24-12; ; ;-1.516416327;20763369.87;A
