type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.13.1-16;-16.43365229;-71.50688928;-1945525.278;2841205.046;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43363411;-71.50691981;-1945522.757;2841201.822;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43366698;-71.50695268;-1945526.203;2841197.665;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.43381955;-71.50693382;-1945544.364;2841197.806;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-16;-16.4338809;-71.50717649;-1945548.504;2841169.488;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43353022;-71.50707979;-1945508.529;2841185.045;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43358072;-71.50706092;-1945514.7;2841186.523;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43361375;-71.50705209;-1945518.693;2841187.092;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43361082;-71.50699172;-1945519.111;2841193.975;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43359228;-71.50694192;-1945517.563;2841199.864;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43343567;-71.50697113;-1945498.795;2841198.603;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43343466;-71.50704135;-1945497.789;2841190.655;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43348049;-71.50710415;-1945502.38;2841182.934;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-17;-16.43347353;-71.50709861;-1945501.632;2841183.654;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-18; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-18;-16.43430352;-71.5083432;-1945583.404;2841031.676;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-18;-16.43420946;-71.50832144;-1945572.63;2841035.375;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-18;-16.43419766;-71.5082997;-1945571.519;2841037.994;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-18;-16.43412717;-71.50830996;-1945563.107;2841037.754;B;False; ; ;0; ; ; ; ; ; 
