ident;lat;long;y_proj;x_proj;ingreso_economico
1.10.57-4;-16.41030871;-71.52036641;-1942612.801;2839982.418;A
1.10.57-4;-16.41013862;-71.52025339;-1942594.246;2839997.456;A
1.10.57-4;-16.41003422;-71.51988864;-1942586.583;2840040.179;A
1.10.57-4;-16.40992203;-71.51928143;-1942581.065;2840110.494;A
1.10.57-4;-16.40964133;-71.51936272;-1942547.064;2840104.946;A
1.10.57-4;-16.40980147;-71.52004564;-1942557.261;2840025.419;A
1.10.57-4;-16.41016152;-71.52076546;-1942590.475;2839939.096;A
1.10.57-4;-16.41038641;-71.52062689;-1942618.642;2839951.868;A
1.10.57-5; ; ;-1.516416327;20763369.87;A
1.10.57-5;-16.41020488;-71.52088518;-1942594.059;2839924.954;A
1.10.57-5;-16.41054838;-71.52164917;-1942624.772;2839833.84;A
1.10.57-5;-16.41068499;-71.52156006;-1942641.945;2839842.158;A
1.10.57-5;-16.41039688;-71.52079071;-1942617.806;2839933.157;A
1.10.57-6; ; ;-1.516416327;20763369.87;A
1.10.57-6;-16.41071264;-71.52167877;-1942643.695;2839828.337;A
1.10.57-6;-16.41058422;-71.5217468;-1942627.751;2839822.302;A
1.10.57-6;-16.41025692;-71.52213503;-1942584.406;2839782.559;A
1.10.57-6;-16.41047699;-71.52234746;-1942607.578;2839755.597;A
1.10.57-6;-16.41081564;-71.52197685;-1942652.035;2839793.193;A
1.10.57-7; ; ;-1.516416327;20763369.87;A
1.10.57-7;-16.4098224;-71.52249611;-1942528.808;2839747.297;A
1.10.57-7;-16.40992291;-71.52270226;-1942538.015;2839722.609;A
1.10.57-7;-16.41005055;-71.5228574;-1942551.052;2839703.351;A
1.10.57-7;-16.41043937;-71.52240521;-1942602.431;2839749.541;A
1.10.57-7;-16.41019807;-71.52219468;-1942576.741;2839776.566;A
1.10.57-7;-16.40998713;-71.52237435;-1942549.695;2839758.951;A
1.10.57-8; ; ;-1.516416327;20763369.87;A
1.10.57-8;-16.40895959;-71.52364399;-1942412.975;2839628.421;A
1.10.57-8;-16.40941874;-71.52346168;-1942469.21;2839643.092;A
1.10.57-8;-16.40974885;-71.52322826;-1942510.933;2839665.244;A
1.10.57-8;-16.40999978;-71.52295796;-1942543.82;2839692.612;A
1.10.57-8;-16.40989164;-71.52277872;-1942533.377;2839714.349;A
1.10.57-8;-16.40978508;-71.52260926;-1942522.997;2839734.956;A
1.10.57-8;-16.40949173;-71.52281046;-1942485.998;2839715.976;A
1.10.57-8;-16.40920285;-71.52302271;-1942449.386;2839695.685;A
1.10.57-8;-16.40877125;-71.52320375;-1942396.402;2839680.798;A
1.10.57-9; ; ;-1.516416327;20763369.87;A
1.10.57-9;-16.4090377;-71.5228595;-1942432.044;2839716.349;A
1.10.57-9;-16.40881411;-71.5224526;-1942410.912;2839765.407;A
1.10.57-9;-16.40850619;-71.52218376;-1942378.131;2839799.913;A
1.10.57-9;-16.4083345;-71.52201903;-1942360.04;2839820.835;A
1.10.57-9;-16.40846555;-71.52178326;-1942378.409;2839845.856;A
1.10.57-9;-16.40828987;-71.52159716;-1942360.118;2839869.252;A
1.10.57-9;-16.40789998;-71.5215265;-1942315.208;2839882.36;A
1.10.57-9;-16.40781827;-71.52153955;-1942305.445;2839881.948;A
1.10.57-9;-16.40783195;-71.52177987;-1942304.021;2839854.52;A
1.10.57-9;-16.40815034;-71.52206421;-1942337.837;2839818.119;A
1.10.57-9;-16.40843148;-71.5223675;-1942367.037;2839780.056;A
1.10.57-9;-16.40870865;-71.52301593;-1942391.418;2839702.911;A
1.10.57-10; ; ;-1.516416327;20763369.87;A
1.10.57-10;-16.40757374;-71.5222228;-1942268.102;2839807.672;A
1.10.57-10;-16.40784616;-71.52248187;-1942296.836;2839774.737;A
1.10.57-10;-16.40787799;-71.52262875;-1942298.722;2839757.667;A
1.10.57-10;-16.40793005;-71.5226792;-1942304.202;2839751.266;A
1.10.57-10;-16.40833998;-71.52241676;-1942355.667;2839775.667;A
1.10.57-10;-16.4078014;-71.52188616;-1942299.091;2839842.867;A
1.10.57-10;-16.4077379;-71.521654;-1942294.561;2839870.021;A
1.10.57-10;-16.40737736;-71.52173458;-1942251.19;2839865.595;A
1.10.57-10;-16.4074627;-71.52208453;-1942256.802;2839824.8;A
1.10.57-11; ; ;-1.516416327;20763369.87;A
1.10.57-11;-16.4063957;-71.52262929;-1942124.59;2839776.973;A
1.10.57-11;-16.40662584;-71.52243068;-1942154.128;2839796.486;A
1.10.57-11;-16.40676193;-71.52238012;-1942170.753;2839800.44;A
1.10.57-11;-16.40695776;-71.52233691;-1942194.303;2839802.782;A
