type;ident;lat;long;y_proj;x_proj;ingreso_economico
TRACK;1.4.15-9;-16.4006672;-71.56780488;-1940882.836;2834729.935;C
TRACK;1.4.15-9;-16.40103078;-71.56781224;-1940925.443;2834724.363;C
TRACK;1.4.15-9;-16.40103245;-71.56755292;-1940928.899;2834753.739;C
TRACK;1.4.15-9;-16.40096003;-71.56755296;-1940920.394;2834754.677;C
TRACK;1.4.15-9;-16.40096617;-71.56747387;-1940922.11;2834763.564;C
TRACK;1.4.15-9;-16.40113341;-71.56749112;-1940941.534;2834759.43;C
TRACK;1.4.15-9;-16.40112873;-71.56765369;-1940938.94;2834741.061;C
TRACK;1.4.15-9;-16.40143557;-71.56765161;-1940975.002;2834737.3;C
TRACK;1.4.15-10; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-10;-16.40144499;-71.56678795;-1940986.97;2834835.083;C
TRACK;1.4.15-10;-16.40069586;-71.56676858;-1940899.233;2834847.039;C
TRACK;1.4.15-10;-16.40068423;-71.56712278;-1940893.413;2834807.037;C
TRACK;1.4.15-10;-16.40144816;-71.56714611;-1940982.838;2834794.439;C
TRACK;1.4.15-11; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-11;-16.40145354;-71.5662905;-1940994.23;2834891.364;C
TRACK;1.4.15-11;-16.40127419;-71.56648558;-1940970.713;2834871.586;C
TRACK;1.4.15-11;-16.40118016;-71.56654547;-1940958.917;2834866.022;C
TRACK;1.4.15-11;-16.40105419;-71.56673723;-1940941.711;2834845.925;C
TRACK;1.4.15-11;-16.40144568;-71.56676013;-1940987.4;2834838.228;C
TRACK;1.4.15-12; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-12;-16.40055969;-71.5666371;-1940884.894;2834863.718;C
TRACK;1.4.15-12;-16.40028781;-71.56650731;-1940854.596;2834881.974;C
TRACK;1.4.15-12;-16.40028581;-71.56689921;-1940849.433;2834837.573;C
TRACK;1.4.15-12;-16.39995742;-71.56710543;-1940808.273;2834818.472;C
TRACK;1.4.15-12;-16.39994567;-71.56715128;-1940806.316;2834813.428;C
TRACK;1.4.15-12;-16.40054759;-71.56713119;-1940877.26;2834807.864;C
TRACK;1.4.15-13; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-13;-16.40021659;-71.56752094;-1940833.485;2834767.993;C
TRACK;1.4.15-13;-16.40019718;-71.56781879;-1940827.46;2834734.48;C
TRACK;1.4.15-13;-16.40054483;-71.56782977;-1940868.151;2834728.707;C
TRACK;1.4.15-13;-16.40055405;-71.56723154;-1940876.756;2834796.404;C
TRACK;1.4.15-13;-16.39981692;-71.56722383;-1940790.282;2834806.881;C
TRACK;1.4.15-13;-16.39980925;-71.56766617;-1940783.82;2834756.835;C
TRACK;1.4.15-13;-16.40005655;-71.56765879;-1940812.956;2834754.45;C
TRACK;1.4.15-13;-16.40006115;-71.5675089;-1940815.381;2834771.383;C
TRACK;1.4.15-14; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-14;-16.40055033;-71.56832939;-1940862.515;2834671.998;C
TRACK;1.4.15-14;-16.40054667;-71.56787216;-1940867.834;2834723.878;C
TRACK;1.4.15-14;-16.4002185;-71.56785611;-1940829.494;2834729.972;C
TRACK;1.4.15-14;-16.4002058;-71.56831774;-1940822.199;2834677.806;C
TRACK;1.4.15-15; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-15;-16.40013574;-71.56770121;-1940821.723;2834748.61;C
TRACK;1.4.15-15;-16.39980925;-71.56770154;-1940783.375;2834752.826;C
TRACK;1.4.15-15;-16.39980628;-71.56827989;-1940775.753;2834687.301;C
TRACK;1.4.15-15;-16.40014934;-71.56829243;-1940815.886;2834681.41;C
TRACK;1.4.15-16; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-16;-16.39974798;-71.56770214;-1940776.171;2834753.556;C
TRACK;1.4.15-16;-16.39950662;-71.5676933;-1940747.937;2834757.702;C
TRACK;1.4.15-16;-16.3994984;-71.56830302;-1940739.305;2834688.689;C
TRACK;1.4.15-16;-16.39974247;-71.56830969;-1940767.885;2834684.755;C
TRACK;1.4.15-17; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-17;-16.39928394;-71.56686774;-1940732.165;2834854.192;C
TRACK;1.4.15-17;-16.39928185;-71.56731493;-1940726.297;2834803.524;C
TRACK;1.4.15-17;-16.39949537;-71.5673163;-1940751.356;2834800.587;C
TRACK;1.4.15-17;-16.39950541;-71.56766526;-1940748.147;2834760.897;C
TRACK;1.4.15-17;-16.39975139;-71.56768386;-1940776.802;2834755.584;C
TRACK;1.4.15-17;-16.39973116;-71.56717109;-1940780.874;2834813.977;C
TRACK;1.4.15-18; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-18;-16.39946348;-71.56767714;-1940743.074;2834760.097;C
TRACK;1.4.15-18;-16.39945848;-71.56736361;-1940746.429;2834795.704;C
TRACK;1.4.15-18;-16.39877634;-71.56735874;-1940666.377;2834805.143;C
TRACK;1.4.15-18;-16.39864573;-71.56763423;-1940647.574;2834775.613;C
TRACK;1.4.15-19; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-19;-16.39924007;-71.56681961;-1940727.619;2834860.22;C
TRACK;1.4.15-19;-16.3991767;-71.56677153;-1940720.781;2834866.496;C
TRACK;1.4.15-19;-16.39896509;-71.56676494;-1940696.011;2834870;C
TRACK;1.4.15-19;-16.39885072;-71.56680104;-1940682.125;2834867.397;C
TRACK;1.4.15-19;-16.39886397;-71.56730735;-1940677.316;2834809.827;C
TRACK;1.4.15-19;-16.39922854;-71.56731327;-1940720.057;2834804.407;C
TRACK;1.4.15-20; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-20;-16.39910051;-71.56672096;-1940712.469;2834873.221;C
TRACK;1.4.15-20;-16.39930551;-71.56671042;-1940736.677;2834871.746;C
TRACK;1.4.15-20;-16.39945165;-71.5666673;-1940754.383;2834874.73;C
TRACK;1.4.15-20;-16.39944728;-71.56660599;-1940754.641;2834881.737;C
TRACK;1.4.15-20;-16.39951029;-71.56659436;-1940762.187;2834882.235;C
TRACK;1.4.15-20;-16.39949476;-71.566468;-1940761.952;2834896.762;C
TRACK;1.4.15-20;-16.39913832;-71.56642145;-1940720.676;2834906.682;C
TRACK;1.4.15-20;-16.39874753;-71.56654779;-1940673.191;2834897.451;C
TRACK;1.4.15-20;-16.39860486;-71.56672428;-1940654.216;2834879.301;C
TRACK;1.4.15-20;-16.39846751;-71.56684156;-1940636.611;2834867.796;C
TRACK;1.4.15-20;-16.39855164;-71.5669932;-1940644.584;2834849.509;C
TRACK;1.4.15-20;-16.39886499;-71.56673573;-1940684.623;2834874.615;C
TRACK;1.4.15-21; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-21;-16.39871624;-71.56731684;-1940659.846;2834810.675;C
TRACK;1.4.15-21;-16.39879071;-71.5671633;-1940670.523;2834827.111;C
TRACK;1.4.15-21;-16.39880195;-71.56692915;-1940674.787;2834853.51;C
TRACK;1.4.15-21;-16.39871041;-71.56692949;-1940664.032;2834854.663;C
TRACK;1.4.15-21;-16.39855612;-71.56702261;-1940644.74;2834846.116;C
TRACK;1.4.15-21;-16.39847766;-71.56717048;-1940633.667;2834830.375;C
TRACK;1.4.15-22; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-22;-16.39856954;-71.5676465;-1940638.472;2834775.215;C
TRACK;1.4.15-22;-16.39871235;-71.56735977;-1940658.849;2834805.86;C
TRACK;1.4.15-22;-16.39845879;-71.56722006;-1940630.828;2834825;C
TRACK;1.4.15-22;-16.39832162;-71.56750955;-1940611.078;2834793.97;C
TRACK;1.4.15-23; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-23;-16.39826766;-71.56779076;-1940601.204;2834762.794;C
TRACK;1.4.15-23;-16.39835848;-71.56803247;-1940608.831;2834734.209;C
TRACK;1.4.15-23;-16.39856329;-71.56767958;-1940637.322;2834771.546;C
TRACK;1.4.15-23;-16.39830765;-71.56753016;-1940609.177;2834791.815;C
TRACK;1.4.15-23;-16.39825641;-71.56762831;-1940601.926;2834781.356;C
TRACK;1.4.15-24; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-24;-16.39946622;-71.56769526;-1940743.168;2834758.007;C
TRACK;1.4.15-24;-16.39861764;-71.56767889;-1940643.714;2834770.916;C
TRACK;1.4.15-24;-16.39845259;-71.56798987;-1940620.42;2834737.813;C
TRACK;1.4.15-24;-16.39947453;-71.56798623;-1940740.485;2834724.913;C
TRACK;1.4.15-25; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-25;-16.39832197;-71.56805829;-1940604.22;2834731.757;C
TRACK;1.4.15-25;-16.39826744;-71.56790456;-1940599.748;2834749.895;C
TRACK;1.4.15-25;-16.39802036;-71.56780777;-1940571.947;2834764.087;C
TRACK;1.4.15-25;-16.39790703;-71.56801318;-1940556.055;2834742.277;C
TRACK;1.4.15-25;-16.39821708;-71.56820094;-1940590.107;2834716.953;C
TRACK;1.4.15-26; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-26;-16.39922956;-71.56828364;-1940707.975;2834694.389;C
TRACK;1.4.15-26;-16.39946064;-71.56830226;-1940734.88;2834689.268;C
TRACK;1.4.15-26;-16.39947176;-71.56803791;-1940739.51;2834719.09;C
TRACK;1.4.15-26;-16.39841866;-71.5680411;-1940615.791;2834732.447;C
TRACK;1.4.15-26;-16.39827573;-71.56824138;-1940596.487;2834711.604;C
TRACK;1.4.15-26;-16.39920586;-71.5687577;-1940699.231;2834640.957;C
TRACK;1.4.15-27; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-27;-16.39969003;-71.56842124;-1940760.324;2834672.792;C
TRACK;1.4.15-27;-16.39931964;-71.56842963;-1940716.718;2834676.666;C
TRACK;1.4.15-27;-16.39931342;-71.56879309;-1940711.419;2834635.543;C
TRACK;1.4.15-27;-16.39967632;-71.56899224;-1940751.534;2834608.241;C
TRACK;1.4.15-28; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-28;-16.40055054;-71.56882597;-1940856.294;2834615.702;C
TRACK;1.4.15-28;-16.39972458;-71.56882157;-1940759.348;2834626.959;C
TRACK;1.4.15-28;-16.39973028;-71.56902764;-1940757.427;2834603.524;C
TRACK;1.4.15-28;-16.40052766;-71.56910801;-1940850.061;2834584.027;C
TRACK;1.4.15-29; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-29;-16.4005511;-71.56843935;-1940861.222;2834659.522;C
TRACK;1.4.15-29;-16.39973457;-71.5684205;-1940765.564;2834672.296;C
TRACK;1.4.15-29;-16.39972451;-71.56875637;-1940760.159;2834634.351;C
TRACK;1.4.15-29;-16.4005559;-71.56876099;-1940857.741;2834622.997;C
TRACK;1.4.15-30; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-30;-16.40139161;-71.56845573;-1940959.727;2834646.715;C
TRACK;1.4.15-30;-16.40072231;-71.56843602;-1940881.371;2834657.668;C
TRACK;1.4.15-30;-16.40069087;-71.56895548;-1940871.147;2834599.192;C
TRACK;1.4.15-30;-16.40137655;-71.56896157;-1940951.597;2834589.569;C
TRACK;1.4.15-31; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-31;-16.40139105;-71.56914335;-1940951.014;2834568.773;C
TRACK;1.4.15-31;-16.40138903;-71.56898586;-1940952.758;2834586.653;C
TRACK;1.4.15-31;-16.40068667;-71.56898324;-1940870.305;2834596.099;C
TRACK;1.4.15-31;-16.40067855;-71.56912658;-1940867.548;2834579.956;C
TRACK;1.4.15-32; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-32;-16.40307138;-71.5692198;-1941147.393;2834538.215;C
TRACK;1.4.15-32;-16.40301269;-71.56845598;-1941150.107;2834625.567;C
TRACK;1.4.15-32;-16.40226838;-71.56845019;-1941062.766;2834635.921;C
TRACK;1.4.15-32;-16.40228642;-71.56883204;-1941060.083;2834592.399;C
TRACK;1.4.15-32;-16.4014641;-71.56883466;-1940963.475;2834602.815;C
TRACK;1.4.15-32;-16.40144597;-71.56915917;-1940957.265;2834566.265;C
TRACK;1.4.15-32;-16.40258192;-71.56920341;-1941090.116;2834546.45;C
TRACK;1.4.15-33; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-33;-16.40220502;-71.56845424;-1941055.274;2834636.287;C
TRACK;1.4.15-33;-16.40148062;-71.56843147;-1940970.486;2834648.306;C
TRACK;1.4.15-33;-16.40147126;-71.56878743;-1940964.91;2834608.075;C
TRACK;1.4.15-33;-16.40221034;-71.56879651;-1941051.595;2834597.418;C
TRACK;1.4.15-34; ; ;-1.516416327;20763369.87;C
TRACK;1.4.15-34;-16.39753933;-71.56724275;-1940522.557;2834834.406;C
TRACK;1.4.15-34;-16.39744167;-71.56720758;-1940511.53;2834839.665;C
TRACK;1.4.15-34;-16.39740105;-71.56720582;-1940506.782;2834840.393;C
TRACK;1.4.15-34;-16.39734176;-71.56729323;-1940498.72;2834831.256;C
TRACK;1.4.15-34;-16.39734191;-71.56746523;-1940496.574;2834811.755;C
TRACK;1.4.15-34;-16.39724913;-71.56771953;-1940482.481;2834784.135;C
TRACK;1.4.15-34;-16.39756164;-71.56778884;-1940518.312;2834772.207;C
TRACK;1.4.15-34;-16.39760058;-71.56761701;-1940525.045;2834791.18;C
TRACK;1.4.16-1; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-1;-16.39154;-71.56917253;-1939793.719;2834693.76;C
TRACK;1.4.16-1;-16.39113793;-71.5691712;-1939746.515;2834699.145;C
TRACK;1.4.16-1;-16.39100161;-71.56923159;-1939729.747;2834694.074;C
TRACK;1.4.16-1;-16.39077508;-71.56933085;-1939701.895;2834685.77;C
TRACK;1.4.16-1;-16.39039467;-71.5695339;-1939654.666;2834667.703;C
TRACK;1.4.16-1;-16.38963199;-71.56993113;-1939560.103;2834632.598;C
TRACK;1.4.16-1;-16.38966853;-71.57001955;-1939563.284;2834622.098;C
TRACK;1.4.16-1;-16.39154026;-71.56994298;-1939784.066;2834606.412;C
TRACK;1.4.16-2; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-2;-16.39265601;-71.56913852;-1939925.213;2834683.085;C
TRACK;1.4.16-2;-16.39163423;-71.56916969;-1939804.821;2834692.854;C
TRACK;1.4.16-2;-16.39166008;-71.56994009;-1939798.175;2834605.18;C
TRACK;1.4.16-2;-16.39267479;-71.56991332;-1939917.681;2834595.003;C
TRACK;1.4.16-3; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-3;-16.39377587;-71.56910636;-1940057.137;2834672.149;C
TRACK;1.4.16-3;-16.39274312;-71.56913272;-1939935.517;2834682.608;C
TRACK;1.4.16-3;-16.39277617;-71.56988454;-1939929.95;2834596.946;C
TRACK;1.4.16-3;-16.3937941;-71.56987005;-1940049.68;2834585.335;C
TRACK;1.4.16-4; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-4;-16.39462573;-71.56905;-1940157.655;2834667.472;C
TRACK;1.4.16-4;-16.39386766;-71.5690838;-1940068.201;2834673.511;C
TRACK;1.4.16-4;-16.39391137;-71.56985196;-1940063.679;2834585.859;C
TRACK;1.4.16-4;-16.39465845;-71.56980261;-1940152.038;2834581.725;C
TRACK;1.4.16-5; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-5;-16.39714743;-71.56934315;-1940450.124;2834601.398;C
TRACK;1.4.16-5;-16.39475787;-71.56936879;-1940169.167;2834629.611;C
TRACK;1.4.16-5;-16.39478288;-71.56981597;-1940166.483;2834578.591;C
TRACK;1.4.16-5;-16.39708367;-71.56977214;-1940437.244;2834553.597;C
TRACK;1.4.16-6; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-6;-16.39719666;-71.56937851;-1940455.462;2834596.749;C
TRACK;1.4.16-6;-16.39711257;-71.56988653;-1940439.2;2834540.253;C
TRACK;1.4.16-6;-16.39902467;-71.57127863;-1940646.258;2834357.539;C
TRACK;1.4.16-6;-16.39925617;-71.57082236;-1940679.182;2834406.247;C
TRACK;1.4.16-7; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-7;-16.40148196;-71.57063813;-1940942.896;2834398.14;C
TRACK;1.4.16-7;-16.3994235;-71.57066238;-1940700.844;2834422.203;C
TRACK;1.4.16-7;-16.39920394;-71.57110425;-1940669.504;2834374.972;C
TRACK;1.4.16-7;-16.40148184;-71.57106272;-1940937.543;2834350.01;C
TRACK;1.4.16-8; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-8;-16.40272346;-71.57091478;-1941085.22;2834350.606;C
TRACK;1.4.16-8;-16.40299268;-71.57069113;-1941119.649;2834372.452;C
TRACK;1.4.16-8;-16.4032766;-71.57025734;-1941158.447;2834417.927;C
TRACK;1.4.16-8;-16.40354203;-71.56976301;-1941195.836;2834470.506;C
TRACK;1.4.16-8;-16.40374166;-71.56911198;-1941227.468;2834541.705;C
TRACK;1.4.16-8;-16.40368134;-71.56873584;-1941225.114;2834585.13;C
TRACK;1.4.16-8;-16.40362044;-71.56862286;-1941219.383;2834598.731;C
TRACK;1.4.16-8;-16.40350246;-71.56855881;-1941206.333;2834607.529;C
TRACK;1.4.16-8;-16.40314163;-71.56860372;-1941163.391;2834607.14;C
TRACK;1.4.16-8;-16.40313677;-71.56945287;-1941152.142;2834510.943;C
TRACK;1.4.16-8;-16.40290727;-71.56990244;-1941119.536;2834462.97;C
TRACK;1.4.16-8;-16.40225852;-71.57061534;-1941034.382;2834390.607;C
TRACK;1.4.16-8;-16.40151972;-71.5706391;-1940947.318;2834397.537;C
TRACK;1.4.16-8;-16.40152431;-71.57107437;-1940942.384;2834348.136;C
TRACK;1.4.16-8;-16.40230542;-71.57102815;-1941034.699;2834343.2;C
TRACK;1.4.16-9; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-9;-16.40295293;-71.56967506;-1941127.758;2834488.15;C
TRACK;1.4.16-9;-16.40305928;-71.56932439;-1941144.657;2834526.518;C
TRACK;1.4.16-9;-16.40240225;-71.56928888;-1941067.942;2834539.102;C
TRACK;1.4.16-9;-16.40239501;-71.57034182;-1941053.851;2834419.836;C
TRACK;1.4.16-9;-16.40273438;-71.56994844;-1941098.653;2834460.008;C
TRACK;1.4.16-10; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-10;-16.40229305;-71.57044285;-1941040.606;2834409.711;C
TRACK;1.4.16-10;-16.40230855;-71.56927421;-1941057.121;2834541.986;C
TRACK;1.4.16-10;-16.40154379;-71.56926595;-1940967.412;2834552.885;C
TRACK;1.4.16-10;-16.40154708;-71.57053191;-1940951.879;2834409.332;C
TRACK;1.4.16-10;-16.40211912;-71.57054589;-1941018.884;2834400.296;C
TRACK;1.4.16-11; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-11;-16.40145965;-71.56925368;-1940957.684;2834555.372;C
TRACK;1.4.16-11;-16.4006844;-71.56923983;-1940866.811;2834567.042;C
TRACK;1.4.16-11;-16.40064916;-71.57053221;-1940846.423;2834420.995;C
TRACK;1.4.16-11;-16.40143317;-71.57050307;-1940938.864;2834414.085;C
TRACK;1.4.16-12; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-12;-16.40057122;-71.56922776;-1940853.671;2834569.885;C
TRACK;1.4.16-12;-16.3997842;-71.5691603;-1940762.091;2834587.783;C
TRACK;1.4.16-12;-16.39976419;-71.57054969;-1940742.272;2834430.54;C
TRACK;1.4.16-12;-16.40054067;-71.57053681;-1940833.625;2834421.887;C
TRACK;1.4.16-13; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-13;-16.39795741;-71.56888262;-1940551.04;2834643.057;C
TRACK;1.4.16-13;-16.39750715;-71.5695163;-1940490.194;2834577.085;C
TRACK;1.4.16-13;-16.39927764;-71.57076106;-1940682.473;2834412.916;C
TRACK;1.4.16-13;-16.39971074;-71.57008859;-1940741.792;2834483.507;C
TRACK;1.4.16-14; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-14;-16.39718748;-71.5690805;-1940458.131;2834630.651;C
TRACK;1.4.16-14;-16.39731461;-71.56853675;-1940479.896;2834690.639;C
TRACK;1.4.16-14;-16.39512398;-71.56845378;-1940223.667;2834728.574;C
TRACK;1.4.16-14;-16.39497311;-71.56887032;-1940200.711;2834683.318;C
TRACK;1.4.16-14;-16.39495678;-71.56927545;-1940193.701;2834637.603;C
TRACK;1.4.16-14;-16.39716704;-71.56927144;-1940453.329;2834609.273;C
TRACK;1.4.16-15; ; ;-1.516416327;20763369.87;C
TRACK;1.4.16-15;-16.39960378;-71.56918076;-1940740.645;2834587.814;C
TRACK;1.4.16-15;-16.39748767;-71.56788135;-1940508.461;2834762.684;C
TRACK;1.4.16-15;-16.39729977;-71.56784136;-1940486.896;2834769.665;C
TRACK;1.4.16-15;-16.39707195;-71.56787611;-1940459.704;2834768.692;C
TRACK;1.4.16-15;-16.39686492;-71.5678726;-1940435.434;2834771.786;C
TRACK;1.4.16-15;-16.39670865;-71.56768583;-1940419.429;2834794.995;C
TRACK;1.4.16-15;-16.39657303;-71.56754978;-1940405.212;2834812.185;C
TRACK;1.4.16-15;-16.39636325;-71.56752106;-1940380.936;2834818.173;C
TRACK;1.4.16-15;-16.3960914;-71.56755134;-1940348.628;2834818.281;C
TRACK;1.4.16-15;-16.39556238;-71.56781885;-1940283.135;2834794.844;C
TRACK;1.4.16-15;-16.39540074;-71.56797899;-1940262.138;2834778.796;C
TRACK;1.4.16-15;-16.39516654;-71.56836252;-1940229.812;2834738.366;C
TRACK;1.4.16-15;-16.39720156;-71.56839517;-1940468.4;2834708.16;C
TRACK;1.4.16-15;-16.3978523;-71.56870493;-1940540.929;2834664.57;C
TRACK;1.4.16-15;-16.39967592;-71.56991684;-1940739.862;2834503.431;C
TRACK;1.4.16-15;-16.39970616;-71.5692851;-1940751.357;2834574.652;C
TRACK;1.4.17-1; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-1;-16.38971535;-71.57057963;-1939561.744;2834557.993;C
TRACK;1.4.17-1;-16.39153797;-71.57049066;-1939776.914;2834544.353;C
TRACK;1.4.17-1;-16.39152135;-71.57005524;-1939780.435;2834593.931;C
TRACK;1.4.17-1;-16.38951649;-71.57014887;-1939543.802;2834609.417;C
TRACK;1.4.17-2; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-2;-16.39085531;-71.57174132;-1939681.025;2834411.455;C
TRACK;1.4.17-2;-16.39164535;-71.5717043;-1939774.274;2834405.368;C
TRACK;1.4.17-2;-16.39157811;-71.57066054;-1939779.494;2834524.571;C
TRACK;1.4.17-2;-16.39077667;-71.57070224;-1939684.847;2834530.277;C
TRACK;1.4.17-3; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-3;-16.3906875;-71.5707041;-1939674.352;2834531.226;C
TRACK;1.4.17-3;-16.3898972;-71.57074398;-1939581.035;2834536.994;C
TRACK;1.4.17-3;-16.3899595;-71.57178321;-1939575.295;2834418.367;C
TRACK;1.4.17-3;-16.39076711;-71.57174225;-1939670.656;2834412.498;C
TRACK;1.4.17-4; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-4;-16.38975359;-71.57075415;-1939564.042;2834537.71;C
TRACK;1.4.17-4;-16.38908072;-71.57079415;-1939484.516;2834541.934;C
TRACK;1.4.17-4;-16.38895908;-71.57137742;-1939462.902;2834477.393;C
TRACK;1.4.17-4;-16.38979781;-71.57153671;-1939559.402;2834448.417;C
TRACK;1.4.17-5; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-5;-16.38975505;-71.57270944;-1939539.646;2834316.023;C
TRACK;1.4.17-5;-16.38987491;-71.57169336;-1939566.489;2834429.655;C
TRACK;1.4.17-5;-16.38894564;-71.57151016;-1939459.655;2834462.519;C
TRACK;1.4.17-5;-16.38877701;-71.57241902;-1939428.432;2834361.677;C
TRACK;1.4.17-10; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-10;-16.38881591;-71.5714993;-1939444.557;2834465.439;C
TRACK;1.4.17-10;-16.3877337;-71.57131508;-1939319.774;2834500.409;C
TRACK;1.4.17-10;-16.38769548;-71.57161338;-1939311.537;2834467.089;C
TRACK;1.4.17-10;-16.38759623;-71.57205547;-1939294.327;2834418.261;C
TRACK;1.4.17-10;-16.38862693;-71.57235789;-1939411.575;2834370.561;C
TRACK;1.4.17-11; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-11;-16.38751808;-71.57152983;-1939291.753;2834478.869;C
TRACK;1.4.17-11;-16.38610954;-71.57115749;-1939131.009;2834539.413;C
TRACK;1.4.17-11;-16.38646793;-71.57176917;-1939165.415;2834465.403;C
TRACK;1.4.17-11;-16.38743629;-71.57202319;-1939275.949;2834424.001;C
TRACK;1.4.17-12; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-12;-16.38604632;-71.57096313;-1939126.026;2834562.271;C
TRACK;1.4.17-12;-16.38606363;-71.57099814;-1939127.619;2834558.077;C
TRACK;1.4.17-12;-16.38756407;-71.5714231;-1939298.495;2834490.37;C
TRACK;1.4.17-12;-16.3876814;-71.570857;-1939319.386;2834553.022;C
TRACK;1.4.17-12;-16.38607926;-71.5708947;-1939130.753;2834569.6;C
TRACK;1.4.17-13; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-13;-16.38894878;-71.57082096;-1939468.684;2834540.613;C
TRACK;1.4.17-13;-16.38780193;-71.57084623;-1939333.678;2834552.675;C
TRACK;1.4.17-13;-16.38774333;-71.57118011;-1939322.601;2834515.585;C
TRACK;1.4.17-13;-16.38887794;-71.57138755;-1939453.245;2834477.301;C
TRACK;1.4.17-14; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-14;-16.38961927;-71.5706109;-1939550.068;2834555.698;C
TRACK;1.4.17-14;-16.38941128;-71.57015708;-1939531.343;2834609.856;C
TRACK;1.4.17-14;-16.38792078;-71.57020936;-1939355.638;2834623.329;C
TRACK;1.4.17-14;-16.38784083;-71.57073882;-1939339.596;2834564.345;C
TRACK;1.4.17-15; ; ;-1.516416327;20763369.87;C
TRACK;1.4.17-15;-16.38782584;-71.57022624;-1939344.276;2834622.652;C
TRACK;1.4.17-15;-16.38605112;-71.57028075;-1939135.162;2834639.571;C
TRACK;1.4.17-15;-16.38602314;-71.57079866;-1939125.369;2834581.219;C
TRACK;1.4.17-15;-16.38775462;-71.57073111;-1939329.568;2834566.341;C
TRACK;1.4.19-1; ; ;-1.516416327;20763369.87;C
TRACK;1.4.19-1;-16.39097877;-71.57245171;-1939686.599;2834329.313;C
TRACK;1.4.19-1;-16.39186386;-71.57235007;-1939791.822;2834329.315;C
TRACK;1.4.19-1;-16.39182712;-71.57177069;-1939794.788;2834395.475;C
TRACK;1.4.19-1;-16.39090456;-71.57184114;-1939685.556;2834399.498;C
TRACK;1.4.19-2; ; ;-1.516416327;20763369.87;C
TRACK;1.4.19-2;-16.38998048;-71.57215354;-1939573.105;2834376.111;C
TRACK;1.4.19-2;-16.39080829;-71.57230987;-1939668.36;2834347.612;C
TRACK;1.4.19-2;-16.39076479;-71.57185161;-1939669.009;2834400.13;C
TRACK;1.4.19-2;-16.39001044;-71.57188696;-1939579.973;2834405.943;C
TRACK;1.4.19-3; ; ;-1.516416327;20763369.87;C
TRACK;1.4.19-3;-16.38988829;-71.57272815;-1939555.058;2834312.169;C
TRACK;1.4.19-3;-16.39086251;-71.572991;-1939666.169;2834269.69;C
TRACK;1.4.19-3;-16.39083325;-71.57260903;-1939667.532;2834313.373;C
TRACK;1.4.19-3;-16.38996603;-71.57234065;-1939569.056;2834355.087;C
TRACK;1.4.19-4; ; ;-1.516416327;20763369.87;C
TRACK;1.4.19-4;-16.3909881;-71.57297303;-1939681.144;2834270.092;C
