type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.25.21-32,-16.45251055746747,-71.53837311067139,-1947342.6594974,2837389.12567696,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.4525515446084,-71.53846226075943,-1947346.34757572,2837378.48469663,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45246419986422,-71.53855015901262,-1947334.97842791,2837369.66529146,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45235052228643,-71.53841899047984,-1947323.28329215,2837386.02016736,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45244176683551,-71.5383068697049,-1947335.41644058,2837397.53399276,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45250496709839,-71.53835162493614,-1947342.27426424,2837391.63410037,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45270152305188,-71.53816285957454,-1947367.74473241,2837410.45660059,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45245068443118,-71.53789386270421,-1947341.68040779,2837444.22871887,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45206096150563,-71.5384183191624,-1947289.28178359,2837389.88614819,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.4525517330176,-71.53895273353399,-1947340.17487833,2837322.89081054,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.4527658617491,-71.53913318592409,-1947363.04584753,2837299.63535578,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45294076641556,-71.5391965255083,-1947382.78895366,2837290.16710736,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.4532834133662,-71.53932188601418,-1947421.45052817,2837271.47380302,False, , ,0, , , , , , 
TRACK,1.25.21-32,-16.45347172843146,-71.53910704083812,-1947446.2822982,2837293.35989386,False, , ,0, , , , , , 
TRACK,1.25.21-33, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-33,-16.45399080205439,-71.54060401234099,-1947488.3416396,2837116.89789536,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45424786397108,-71.5406502415843,-1947517.95018555,2837108.29378594,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45426265942212,-71.54059153784934,-1947520.42937195,2837114.7536211,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45418595372595,-71.54050123268803,-1947512.5607,2837125.99276797,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45436324070008,-71.54017940710686,-1947537.44817658,2837160.14811191,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45412924556774,-71.53990441883256,-1947513.43814295,2837194.37809636,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45351325289197,-71.5391651544948,-1947450.42545951,2837286.22969477,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45336250572576,-71.53940545856214,-1947429.68460431,2837260.96635836,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.4527947103007,-71.53922522153337,-1947365.27177805,2837288.82627342,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45237638401152,-71.53888820147303,-1947320.39459967,2837332.50004155,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45235461975502,-71.53890823226244,-1947317.58532452,2837330.51455554,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45206124632301,-71.54013948827678,-1947267.57759209,2837194.80077612,False, , ,0, , , , , , 
TRACK,1.25.21-33,-16.45283306674763,-71.54032359706628,-1947355.9046677,2837163.83258373,False, , ,0, , , , , , 
TRACK,1.25.21-34, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-34,-16.45491669917067,-71.54073407371567,-1947595.44727757,2837090.03821477,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45519286074659,-71.5409165484227,-1947625.57817384,2837065.74204352,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45529401388277,-71.54068144191574,-1947640.42831144,2837091.06483399,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45533930594597,-71.54050778444308,-1947647.94137582,2837110.15420743,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45498963929855,-71.54025724131016,-1947610.03692375,2837143.12749237,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45478287893343,-71.54019566662802,-1947586.53022453,2837152.81266038,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45454845589064,-71.54016925906276,-1947559.33028029,2837158.87404721,False, , ,0, , , , , , 
TRACK,1.25.21-34,-16.45448685239433,-71.54021300615022,-1947551.5422665,2837154.72206607,False, , ,0, , , , , , 
TRACK,1.25.21-35, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-35,-16.45581227319613,-71.54117882225103,-1947695.01638304,2837027.90878137,False, , ,0, , , , , , 
TRACK,1.25.21-35,-16.45604062326298,-71.54073203993732,-1947727.47970434,2837075.55749709,False, , ,0, , , , , , 
TRACK,1.25.21-35,-16.45584362788435,-71.54061746173262,-1947705.78953363,2837091.12222745,False, , ,0, , , , , , 
TRACK,1.25.21-35,-16.45565410009583,-71.54069384299937,-1947682.56440625,2837084.94606906,False, , ,0, , , , , , 
TRACK,1.25.21-35,-16.45535494786013,-71.54053633237764,-1947649.41796185,2837106.71386481,False, , ,0, , , , , , 
TRACK,1.25.21-35,-16.45532331831172,-71.54068880183392,-1947643.77720561,2837089.84709907,False, , ,0, , , , , , 
TRACK,1.25.21-35,-16.4552286483453,-71.54093420793343,-1947629.55843514,2837063.27211287,False, , ,0, , , , , , 
TRACK,1.25.21-39, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-39,-16.45491520883851,-71.54085159128098,-1947593.78794352,2837076.73834833,False, , ,0, , , , , , 
TRACK,1.25.21-39,-16.45458795424004,-71.54043342206681,-1947560.63293088,2837128.41682759,False, , ,0, , , , , , 
TRACK,1.25.21-39,-16.45445893344954,-71.54028922600349,-1947547.30043361,2837146.44872475,False, , ,0, , , , , , 
TRACK,1.25.21-39,-16.45433492296387,-71.5404824020962,-1947530.29526911,2837126.17725704,False, , ,0, , , , , , 
TRACK,1.25.21-39,-16.45426799550905,-71.54066530031193,-1947520.12448042,2837106.32354224,False, , ,0, , , , , , 
TRACK,1.25.21-39,-16.45486453538284,-71.54084300370243,-1947587.94472556,2837078.37490559,False, , ,0, , , , , , 
TRACK,1.25.21-41, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-41,-16.45396089473093,-71.54131905300945,-1947475.79826661,2837036.24659785,False, , ,0, , , , , , 
TRACK,1.25.21-41,-16.45421329155347,-71.5411093042844,-1947508.09169359,2837056.71616329,False, , ,0, , , , , , 
TRACK,1.25.21-41,-16.4547870287471,-71.54136009124316,-1947572.31058567,2837020.78300728,False, , ,0, , , , , , 
TRACK,1.25.21-41,-16.45499860654462,-71.5409895520081,-1947601.84065021,2837060.01041321,False, , ,0, , , , , , 
TRACK,1.25.21-41,-16.45275677169682,-71.54046199098046,-1947345.19582461,2837149.14534608,False, , ,0, , , , , , 
TRACK,1.25.21-41,-16.45254099827124,-71.5413039760367,-1947309.21952906,2837056.53767935,False, , ,0, , , , , , 
TRACK,1.25.21-41,-16.45276142132804,-71.54137697199381,-1947334.18676309,2837045.37967966,False, , ,0, , , , , , 
TRACK,1.25.21-42, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-42,-16.45069876857753,-71.54115881353196,-1947094.67917832,2837097.0978176,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45095888380753,-71.5414858317131,-1947121.10087874,2837056.62921768,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45130828941224,-71.54178483608763,-1947158.36356844,2837018.16750797,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45147398231183,-71.54152529148607,-1947181.10186038,2837045.41652652,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.4515263249257,-71.54157576260998,-1947186.61226383,2837039.01112269,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45137951867416,-71.54181057815245,-1947166.40450704,2837014.3178129,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45130875988894,-71.54185405532536,-1947157.54477782,2837010.31594255,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45149108024609,-71.54215046122113,-1947175.21579877,2836974.33523548,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45160087984496,-71.54260809470361,-1947182.33335034,2836921.02991179,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45261401505917,-71.54270909346583,-1947300.05167635,2836896.32562361,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45315742443797,-71.54183640608142,-1947374.89594796,2836988.12491743,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45332508125491,-71.54144662802553,-1947399.50985249,2837030.10832193,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45242813509707,-71.54143486009437,-1947294.31070597,2837043.18014238,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45253520233263,-71.54105702504609,-1947311.65741315,2837084.60318774,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45270555575253,-71.54045505421315,-1947339.26800128,2837150.60184603,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45101134502077,-71.54010091449268,-1947144.7509968,2837212.91250134,False, , ,0, , , , , , 
TRACK,1.25.21-42,-16.45072211524906,-71.54100900618201,-1947099.31297106,2837113.77183981,False, , ,0, , , , , , 
TRACK,1.25.21-43, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-43,-16.44978790489503,-71.54029578338712,-1946998.59373834,2837206.8350424,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.4497478846236,-71.54033606113221,-1946993.38464405,2837202.79349074,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.44992169464023,-71.54044869136021,-1947012.37689752,2837187.75325964,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45006901863606,-71.54046898345142,-1947029.42426441,2837183.52551947,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45014158304534,-71.54071088051339,-1947034.89262677,2837155.15862661,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.4503577997675,-71.54078861819882,-1947059.30619736,2837143.51837074,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45037242003458,-71.54073875511138,-1947061.65302406,2837148.97868417,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45049695564613,-71.54031030395794,-1947081.69036715,2837195.91098401,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45084793142641,-71.54039347199159,-1947121.86317372,2837181.89167628,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45096616063834,-71.54003410728703,-1947140.2876257,2837221.07591294,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.4504982660515,-71.53993900886069,-1947086.53296846,2837237.97759008,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.44989216468573,-71.53980285271243,-1947017.06387257,2837261.34133821,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.449876686653,-71.54009410221171,-1947011.56813186,2837228.53257626,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.44982875878936,-71.5403030530081,-1947003.30034839,2837205.47649634,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45031309943023,-71.54040107049887,-1947058.9497826,2837188.02909681,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.45029625103293,-71.54045734956618,-1947056.2602243,2837181.87072259,False, , ,0, , , , , , 
TRACK,1.25.21-43,-16.44987306200101,-71.5403682214008,-1947007.68098087,2837197.51036648,False, , ,0, , , , , , 
TRACK,1.25.21-44, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-44,-16.4492208797185,-71.5403962838527,-1946930.7259769,2837202.86343226,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44933425968639,-71.54034866485532,-1946944.64406345,2837206.77720683,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.4493867843737,-71.54028406185989,-1946951.6289854,2837213.41228263,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44928796318462,-71.54011586396167,-1946942.14599527,2837233.76956605,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44954755081541,-71.54006291330107,-1946973.30397438,2837236.37448372,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44980543077229,-71.54007858448223,-1947003.3948668,2837231.22382313,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44985259643753,-71.53981335307472,-1947012.28386083,2837260.66896202,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44880633811475,-71.53961733049009,-1946891.87262509,2837296.57757841,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44873935335787,-71.53998434548036,-1946879.37073429,2837255.85487887,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.448677638579,-71.54040562180431,-1946866.80281378,2837208.91305647,False, , ,0, , , , , , 
TRACK,1.25.21-44,-16.44902514867516,-71.54041127573612,-1946907.54750121,2837203.72525596,False, , ,0, , , , , , 
TRACK,1.25.21-45, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-45,-16.44860176349535,-71.53947493750015,-1946869.64263502,2837315.39393515,False, , ,0, , , , , , 
TRACK,1.25.21-45,-16.44826130587773,-71.53673187047848,-1946864.2938519,2837630.76471081,False, , ,0, , , , , , 
TRACK,1.25.21-45,-16.44786733052278,-71.53692245538566,-1946815.61246978,2837614.31821793,False, , ,0, , , , , , 
TRACK,1.25.21-45,-16.44792618981377,-71.53756287468839,-1946814.43840147,2837540.95842239,False, , ,0, , , , , , 
TRACK,1.25.21-45,-16.4480307539422,-71.53852884589759,-1946814.52188986,2837430.10083473,False, , ,0, , , , , , 
TRACK,1.25.21-45,-16.44810502876309,-71.53936195180147,-1946812.72599439,2837334.6999756,False, , ,0, , , , , , 
TRACK,1.25.21-46, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-46,-16.44875294859734,-71.53960835180948,-1946885.71521654,2837298.29386319,False, , ,0, , , , , , 
TRACK,1.25.21-46,-16.44811203633076,-71.53945688457405,-1946812.35035583,2837323.848093,False, , ,0, , , , , , 
TRACK,1.25.21-46,-16.44810675255174,-71.53946799034574,-1946811.58952592,2837322.65844126,False, , ,0, , , , , , 
TRACK,1.25.21-46,-16.44819851023217,-71.54006041067605,-1946814.88650547,2837254.30989615,False, , ,0, , , , , , 
TRACK,1.25.21-46,-16.44833310004434,-71.5400559317294,-1946830.75107003,2837253.0565595,False, , ,0, , , , , , 
TRACK,1.25.21-46,-16.44837369942454,-71.53975423701874,-1946839.32900277,2837286.720893,False, , ,0, , , , , , 
TRACK,1.25.21-46,-16.44869733754575,-71.5398321442219,-1946876.35767115,2837273.65583411,False, , ,0, , , , , , 
TRACK,1.25.21-47, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-47,-16.45505055025832,-71.54095183126039,-1947608.41794608,2837063.60578096,False, , ,0, , , , , , 
TRACK,1.25.21-47,-16.45492763053084,-71.54162155633203,-1947585.52217741,2836989.30859652,False, , ,0, , , , , , 
TRACK,1.25.21-47,-16.45457274750886,-71.54176452759037,-1947542.035092,2836977.74905329,False, , ,0, , , , , , 
TRACK,1.25.21-47,-16.45450583639694,-71.54166389823135,-1947535.44720061,2836990.03000956,False, , ,0, , , , , , 
TRACK,1.25.21-47,-16.45393058114489,-71.54173649570387,-1947466.96592216,2836989.33050472,False, , ,0, , , , , , 
TRACK,1.25.21-47,-16.45414336875463,-71.54232164623232,-1947484.5682298,2836920.22518722,False, , ,0, , , , , , 
TRACK,1.25.21-47,-16.45575495338367,-71.54185326277899,-1947679.76562913,2836952.21907824,False, , ,0, , , , , , 
TRACK,1.25.21-48, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-48,-16.45150417653765,-71.5426622504106,-1947170.29163373,2836916.15720454,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45146487566887,-71.5422045661674,-1947171.45484725,2836968.5458099,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45145994504149,-71.54218607203036,-1947171.10926558,2836970.70647318,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45118714377966,-71.54182948529444,-1947143.57102282,2837014.69211007,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45090622669297,-71.54159201882266,-1947113.57535706,2837045.28279234,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45077445594514,-71.54131654640331,-1947101.57707747,2837078.22963384,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45077445513061,-71.54130174743172,-1947101.76385236,2837079.9069922,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45067368643693,-71.54120163509528,-1947091.19250696,2837092.57252694,False, , ,0, , , , , , 
TRACK,1.25.21-48,-16.45025914606634,-71.54262648745166,-1947024.51296918,2836936.50093019,False, , ,0, , , , , , 
TRACK,1.25.21-49, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-49,-16.45003671312795,-71.54068603008287,-1947022.88918171,2837159.34748605,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44987559672929,-71.54063978549817,-1947004.54958406,2837166.69721031,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44941529278262,-71.54035302283263,-1946954.1066057,2837205.22295221,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44931250261328,-71.54043359889116,-1946941.01617386,2837197.43514249,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44906741640496,-71.54052869964038,-1946911.02928743,2837189.86290824,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.4486835905842,-71.54045665018683,-1946866.8575839,2837203.05140249,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44834787070961,-71.54145619678559,-1946814.80610836,2837094.15117296,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44839551238272,-71.54186099211203,-1946815.29101465,2837047.64685263,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44914756481231,-71.54201069112207,-1946901.73099787,2837020.84022588,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44919920034365,-71.54170450365797,-1946911.66155468,2837054.86886204,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44963902540553,-71.54158627932156,-1946964.81260972,2837062.5141312,False, , ,0, , , , , , 
TRACK,1.25.21-49,-16.44999977413405,-71.54088339974065,-1947016.05839012,2837137.46034791,False, , ,0, , , , , , 
TRACK,1.25.21-50, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-50,-16.4591641794212,-71.54318172410743,-1948063.40016764,2836757.03155061,False, , ,0, , , , , , 
TRACK,1.25.21-50,-16.45773454250259,-71.54183626591363,-1947912.48446065,2836928.23404467,False, , ,0, , , , , , 
TRACK,1.25.21-50,-16.45719931107899,-71.54178109138324,-1947850.31812771,2836941.49345831,False, , ,0, , , , , , 
TRACK,1.25.21-50,-16.45673159556407,-71.54286886193535,-1947781.64553541,2836824.33087553,False, , ,0, , , , , , 
TRACK,1.25.21-50,-16.45827817374976,-71.54470319618568,-1947940.12251912,2836596.19328882,False, , ,0, , , , , , 
TRACK,1.25.21-50,-16.4590186123997,-71.54365355676175,-1948040.34358172,2836705.46202799,False, , ,0, , , , , , 
TRACK,1.25.21-51, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-51,-16.4609965990719,-71.54180482601399,-1948296.01117028,2836889.0927825,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.45960671311939,-71.54168183535413,-1948134.32255144,2836921.22836195,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.45960673623721,-71.54195720087841,-1948130.8466414,2836890.01943424,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46022775587848,-71.54219460094694,-1948200.7864063,2836854.98364161,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46008186761946,-71.54281393994461,-1948175.82799258,2836786.70109334,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46003186950018,-71.54279630553181,-1948170.17850031,2836789.35420626,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46013236587669,-71.54220506182273,-1948189.45070704,2836855.04687202,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.45955336353908,-71.54202411793045,-1948123.73267223,2836883.13409747,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.45938306585495,-71.54264602415901,-1948095.87511682,2836814.8796938,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46022793455185,-71.54338567375135,-1948185.76120213,2836719.99204027,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46029481924296,-71.54362232264238,-1948190.6274021,2836692.29617779,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46070511330793,-71.54420182034856,-1948231.49579935,2836621.24882408,False, , ,0, , , , , , 
TRACK,1.25.21-51,-16.46089024533752,-71.54295326403462,-1948269.01146658,2836760.3281993,False, , ,0, , , , , , 
TRACK,1.25.21-52, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.21-52,-16.4595018313822,-71.54487434149272,-1948081.67757839,2836560.78061949,False, , ,0, , , , , , 
TRACK,1.25.21-52,-16.45920836971328,-71.54340400825717,-1948065.78252557,2836731.26060378,False, , ,0, , , , , , 
TRACK,1.25.21-52,-16.45829066935119,-71.54476517145125,-1947940.80737535,2836589.00581386,False, , ,0, , , , , , 
TRACK,1.25.21-52,-16.45952670194977,-71.54623207641285,-1948067.45037136,2836406.5789981,False, , ,0, , , , , , 
TRACK,1.25.21-52,-16.45964913413773,-71.54605210926329,-1948084.10263298,2836425.37270716,False, , ,0, , , , , , 
