node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
266,98,0.199278141180498,-71.666413501586,-16.4234143834033,-71.6704914600095,-16.4240476299997,14.5670627876393,14.3677846464588,2016.75618409402,2016.9554622352,571_2016_2016-12-16
191,192,0.65959616374623,-71.4993418697497,-16.4011193209365,-71.4983532960142,-16.3944821928256,14.5689889154383,13.9093927516921,2016.29779219925,2016.957388363,NA
258,90,0.14291572225563,-71.5520636894738,-16.3172051914297,-71.5506693500006,-16.3138068599989,14.5752595089505,14.4323437866949,2016.82074323425,2016.96365895651,576_2016_2016-12-19
205,37,0.488858877443018,-71.5151456371614,-16.4293631737774,-71.5652028400122,-16.4451007400027,14.616258086689,14.127399209246,2016.5157986568,2017.00465753425,2_2017_2017-01-03
260,92,0.473665016909967,-71.5876363338262,-16.3388808913526,-71.581599999998,-16.3481829999972,14.6217375387438,14.1480725218339,2016.53647196939,2017.0101369863,12_2017_2017-01-05
290,123,0.604164011065503,-71.5497234994641,-16.3227498492339,-71.5229918799979,-16.4689764600002,14.6765320592915,14.072368048226,2016.46076749578,2017.06493150685,46_2017_2017-01-25
218,50,0.980007430707465,-71.5860925153226,-16.3202380475287,-71.5738640599912,-16.3225820899994,14.6847512373739,13.7047438066665,2016.09314325423,2017.07315068493,57_2017_2017-01-28
221,222,2.26791555970621,-71.5502885118289,-16.33968176441,-71.5628748805616,-16.3329617470684,14.7401854041947,12.4722698444885,2014.86066929205,2017.12858485175,NA
266,99,0.407377549818348,-71.666413501586,-16.4234143834033,-71.6631049299991,-16.424899610002,14.7751621962771,14.3677846464588,2016.75618409402,2017.16356164384,97_2017_2017-03-02
302,303,0.323470659200636,-71.5986188994935,-16.3313818306838,-71.5988439746368,-16.3319634804193,14.7863775398229,14.4629068806223,2016.85130632818,2017.17477698738,NA
206,39,0.406808929874392,-71.5173478436286,-16.3787078904373,-71.5211646800073,-16.3689179399995,14.7943402784686,14.3875313485942,2016.77593079615,2017.18273972603,101_2017_2017-03-09
