mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
7.89970425073441	3.43596682249683	1.89398984061299	22.4548391082442	13.9032691483025	7.68633242490862	0.382390390168335	0.454246767279401	0.385189596942172
8.51001210676032	3.37138769373733	2.27166854306343	21.420578104331	13.9182369937063	7.95344119856996	0.402235403635298	0.419213373633724	0.364302707400998
7.83007382839133	3.53231253620971	1.87318531140657	20.6830471242505	15.2424370277478	6.11155905778612	0.378208554778234	0.447803523582269	0.37988155870405
7.80992087238027	3.43940602280003	2.13613271514006	25.9340383913537	14.1455014954206	8.40837322149318	0.40223096749659	0.461773138570307	0.398833986763989
9.42703378560122	3.81268039813357	3.74387970810883	21.4628958879526	15.8369972995629	7.43643668043885	0.391131279990717	0.416592372062292	0.36185600858488
8.30388808058715	3.6142797822826	2.02088826719025	21.0257907896484	14.6122904378593	7.97747457193166	0.400564385128243	0.437437270671218	0.379737348048233
8.71683638652768	3.11015009712396	2.03761882830936	18.7641408948626	13.1417038871156	5.58017815400819	0.391495173555467	0.447856296753164	0.379937187067447
7.80869578390469	3.50525550237827	1.6845760271741	21.1611238597996	14.6581341979187	7.58126718631515	0.388617370180028	0.395744654922674	0.344503903639813
8.49642022518342	3.79512063882034	2.19694072485701	19.7497819598208	15.7036136813011	6.55781010361977	0.39300994102331	0.460174122939737	0.39636118003658
7.59370320355891	3.47795890084277	1.74448132072397	19.3417722990892	14.1320971836663	7.69641507642189	0.390502916667822	0.459149083530695	0.391717851745699
7.7421227146799	3.30133794696081	1.97343767399686	18.5960407223858	13.936336319461	5.97173368342559	0.383014085432092	0.385872635311805	0.335953302217778
8.04408613579359	3.33998475230364	2.62579042674795	18.5348255217969	13.7418229825171	7.4143223033027	0.390670513680027	0.460487968899066	0.389621806574915
8.42175095678114	3.49295473038086	1.68856726327729	18.7719050148889	13.9905648573511	7.13470131477585	0.390921465353617	0.477421541012813	0.399816160773626
7.4595087136709	3.46322496936007	1.83473495418417	19.1722413266873	14.2793212163407	7.73792001583168	0.400627582760479	0.487926114008744	0.422788212108709
7.28594205522685	3.11525196186303	2.21971304463145	18.9726674640608	13.2921445981171	7.14244067210733	0.399102766092931	0.449851204839778	0.38206435278481
7.5425420338291	3.24197755643044	2.1492988202573	15.3831567383823	12.8276011954923	6.40762018300669	0.397873585218308	0.446767972430735	0.380435479508148
8.764038903886	3.16757849480081	2.567488350755	20.7973011290782	13.2106715535579	7.26088638604538	0.405254489350246	0.468786013485822	0.398648018022462
8.67414979396455	3.70407152656165	1.77373369959456	19.0629213455987	14.9518485585753	7.1870717230213	0.403863496329182	0.428266473009886	0.37376962634549
7.74157005808285	3.33891533253639	2.03965744464604	18.89682220955	13.6807262975725	7.38135297871912	0.393520836029607	0.446860469387363	0.38325069982688
8.47003472250904	3.42093697904177	2.598928569038	19.5731447071827	14.0326741440879	7.26319654931486	0.390869126043499	0.401974396717843	0.350678690068476
7.16392391650821	3.31278665262302	1.9141895847573	21.5057949730011	13.7044410560055	8.39108018406553	0.402204705539049	0.484084310690406	0.412096556242752
7.71329298732487	3.21094332299185	2.05332234701312	20.0493670798549	12.4613563357863	7.37930933814243	0.399770356491874	0.476262211824571	0.402840014922832
7.70139199942871	3.29968175440826	1.87125287440152	18.4176695246693	13.2315401299898	7.15544222826481	0.395856846389656	0.431710537332833	0.370424466119811
